record_source,priority,category,assignment_group,location,contact_type,impact,urgency,reassignment_count,reopen_count,sla_target_minutes,breached
SIMULATED_CONTRACTORLINK,High,Maintenance,Relocation Operations,Nairobi,Portal,Medium,High,2,0,480,1
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Field Services,Nairobi,Portal,High,Medium,0,0,240,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Countrywide,Portal,Low,High,1,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 10,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 79,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 55,Location 199,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Field Services,Mombasa,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 31,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Delivery,Mombasa,Portal,High,High,2,0,240,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Relocation Operations,Mombasa,Portal,High,Medium,0,1,240,1
SIMULATED_CONTRACTORLINK,Critical,Inspection,Maintenance,Mombasa,Portal,High,High,0,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 66,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Nairobi,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Maintenance,Mombasa,Portal,Medium,High,0,1,480,1
SIMULATED_CONTRACTORLINK,Critical,Relocation,Maintenance,Kisumu,Portal,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 41,?,?,Email,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,Group 72,Location 222,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Maintenance,Kisumu,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 28,Group 39,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Field Services,Kisumu,Phone,High,Medium,0,0,240,1
SIMULATED_CONTRACTORLINK,High,Maintenance,Field Services,Mombasa,Portal,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 66,Location 56,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Field Services,Kisumu,Portal,Medium,Low,2,0,1440,1
SIMULATED_CONTRACTORLINK,High,Delivery,Maintenance,Mombasa,Portal,Low,High,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Delivery,IT Support,Kisumu,Portal,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 57,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Countrywide,Email,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 6,Location 46,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Kisumu,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Delivery,Countrywide,Portal,Medium,High,1,0,480,0
EXTERNAL_SERVICENOW,4 - Low,Category 28,Group 64,Location 188,Phone,3 - Low,3 - Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,IT Support,Kisumu,Portal,Medium,Low,3,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 27,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 29,Location 38,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 27,Location 191,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Delivery,Nairobi,Portal,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,High,Relocation,Field Services,Countrywide,Portal,Low,High,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 51,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Kisumu,Portal,Medium,High,0,0,480,0
EXTERNAL_SERVICENOW,2 - High,Category 57,Group 65,Location 161,Phone,1 - High,2 - Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Kisumu,Email,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Delivery,Countrywide,Portal,Low,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Nairobi,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Mombasa,Portal,Medium,Low,0,0,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 57,Group 65,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Field Services,Countrywide,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Kisumu,Portal,Low,Medium,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Field Services,Kisumu,Portal,Medium,Low,1,0,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Relocation Operations,Countrywide,Portal,Low,Medium,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Field Services,Kisumu,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Mombasa,Portal,Medium,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,Group 73,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Field Services,Nairobi,Email,Medium,High,0,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Field Services,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Mombasa,Phone,Low,Medium,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Mombasa,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Delivery,Delivery,Mombasa,Portal,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Nairobi,Phone,Medium,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Kisumu,Phone,Medium,High,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 49,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Countrywide,Email,Low,High,1,0,480,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Maintenance,Countrywide,Portal,High,Medium,1,1,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 10,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 27,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 49,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Field Services,Kisumu,Portal,Medium,Medium,0,0,480,1
SIMULATED_CONTRACTORLINK,Critical,Delivery,Delivery,Nairobi,Portal,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 31,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Delivery,Countrywide,Email,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Field Services,Countrywide,Email,High,Medium,1,0,240,0
SIMULATED_CONTRACTORLINK,High,Relocation,IT Support,Kisumu,Portal,Low,High,2,0,480,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,IT Support,Mombasa,Portal,High,Medium,1,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,Group 74,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Field Services,Countrywide,Portal,Low,High,0,0,480,1
SIMULATED_CONTRACTORLINK,Normal,Relocation,Delivery,Kisumu,Portal,Medium,Low,1,0,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 125,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 209,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Field Services,Countrywide,Portal,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Maintenance,Kisumu,Email,High,High,1,0,240,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Countrywide,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Delivery,Countrywide,Portal,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 56,Group 53,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Mombasa,Email,Low,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 34,Group 9,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Kisumu,Phone,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Mombasa,Email,Medium,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Nairobi,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Maintenance,Countrywide,Portal,Low,High,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Relocation,Delivery,Countrywide,Portal,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 24,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Kisumu,Portal,Medium,Medium,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 44,Group 12,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 24,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Nairobi,Portal,Medium,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Mombasa,Portal,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Relocation Operations,Kisumu,Phone,High,High,1,0,240,1
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Kisumu,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 57,Group 65,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 39,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Countrywide,Portal,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 25,Location 179,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 28,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Kisumu,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Delivery,Mombasa,Email,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,IT Support,Mombasa,Portal,Medium,Medium,0,1,480,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Delivery,Kisumu,Portal,Low,Low,1,1,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Maintenance,Countrywide,Portal,High,Medium,0,0,240,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Delivery,Mombasa,Portal,High,Medium,2,0,240,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Delivery,Countrywide,Portal,Low,Medium,0,1,480,1
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Countrywide,Email,Low,Medium,0,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 39,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Countrywide,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Mombasa,Portal,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Mombasa,Portal,Low,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Field Services,Kisumu,Email,High,Medium,0,1,240,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Delivery,Mombasa,Phone,High,Medium,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Field Services,Mombasa,Portal,Low,Medium,0,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 33,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Field Services,Countrywide,Portal,Low,Low,1,1,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Countrywide,Portal,Low,High,1,0,480,1
EXTERNAL_SERVICENOW,4 - Low,Category 45,Group 31,Location 204,Phone,3 - Low,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,2 - High,Category 26,Group 70,Location 204,Phone,2 - Medium,1 - High,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Nairobi,Phone,Low,Low,0,1,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Field Services,Kisumu,Portal,High,Medium,1,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 165,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 70,Location 37,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 31,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Delivery,Countrywide,Portal,Low,Medium,1,0,480,1
SIMULATED_CONTRACTORLINK,Normal,Relocation,Field Services,Countrywide,Portal,Low,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,Critical,Relocation,Delivery,Nairobi,Portal,High,High,1,0,240,1
SIMULATED_CONTRACTORLINK,Normal,Relocation,Relocation Operations,Mombasa,Email,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 3,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Kisumu,Portal,Medium,Low,0,0,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,?,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 10,Location 86,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,IT Support,Kisumu,Portal,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 24,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Mombasa,Portal,Medium,High,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Delivery,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Delivery,Nairobi,Email,Low,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Maintenance,Countrywide,Portal,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,?,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 24,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Delivery,Nairobi,Portal,Medium,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Maintenance,Countrywide,Portal,High,Medium,1,0,240,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Relocation Operations,Mombasa,Phone,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 70,Location 42,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Mombasa,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 28,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Mombasa,Portal,Medium,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 86,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 97,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,?,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Relocation Operations,Nairobi,Email,Low,Low,0,0,1440,1
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Field Services,Mombasa,Email,High,Medium,2,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Countrywide,Phone,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,?,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Delivery,Mombasa,Email,Medium,Low,1,1,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,IT Support,Mombasa,Portal,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Maintenance,Nairobi,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Relocation Operations,Kisumu,Portal,Medium,Medium,3,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 25,Location 242,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Maintenance,Nairobi,Portal,Low,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Maintenance,Mombasa,Portal,High,Medium,1,1,240,0
SIMULATED_CONTRACTORLINK,High,Delivery,Relocation Operations,Countrywide,Email,Medium,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 44,Group 5,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Mombasa,Portal,Medium,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Mombasa,Portal,Medium,Low,0,1,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 55,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,Group 70,Location 196,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Field Services,Kisumu,Portal,Low,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 23,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Nairobi,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 43,Group 82,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,?,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 23,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Relocation Operations,Mombasa,Portal,Low,Low,2,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 27,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 14,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 70,Location 35,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 66,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 54,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 43,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Nairobi,Portal,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,2 - High,Category 26,Group 70,Location 93,Phone,1 - High,2 - Medium,0,0,480,0
EXTERNAL_SERVICENOW,4 - Low,Category 20,Group 70,Location 161,Phone,3 - Low,3 - Low,0,0,1440,0
